Thread_id,Thread_index,Word,LAT,LON,provinceTh
37233347,5,เมกาบางนา,13.6466668,100.6801088,สมุทรปราการ
37223370,11,Safari World,33.5503568,-112.4114142,
37223370,11,Safari World,33.5503568,-112.4114142,
37223370,11,Safari World,33.5503568,-112.4114142,
37223370,11,99 99 ถนนปัญญาอินทรา แขวงคลองสามวา เขตสามวานอก,13.829419400000004,100.67311059999999,กรุงเทพมหานคร
37223370,11,กรุงเทพฯ,13.7563309,100.5017651,กรุงเทพมหานคร
37223370,11,Safari World,33.5503568,-112.4114142,
37223370,11,พัทยา,12.923555699999998,100.8824551,ชลบุรี
37223370,11,จุตจักร,13.830658800000002,100.5575633,กรุงเทพมหานคร
37223370,11,Safari World,33.5503568,-112.4114142,
37223370,11,รัชดา,13.770511800000001,100.5722782,กรุงเทพมหานคร
37223370,11,Safari World,33.5503568,-112.4114142,
37223370,11,Safari World,33.5503568,-112.4114142,
37223370,11,Safari World,33.5503568,-112.4114142,
37193771,13,เมืองไทย,13.786477,100.5746,กรุงเทพมหานคร
37193771,13,ไทย,15.870032,100.992541,
37193771,13,ไทย,15.870032,100.992541,
37193771,13,เยอรมัน,51.165690999999995,10.451526,
37193771,13,เกาหลี,37.66399759999999,127.9784585,
37193771,13,ญี่ปุ่น,36.204824,138.252924,
37193771,13,ไทย,15.870032,100.992541,
37193771,13,ไทย,15.870032,100.992541,
37193771,13,เมืองไทย,13.786477,100.5746,กรุงเทพมหานคร
37193771,13,ลพบุรี,14.7995081,100.65337059999999,ลพบุรี
37193771,13,อยุธยา,14.3532128,100.56895990000001,พระนครศรีอยุธยา
37193771,13,สุโขทัย,17.0055573,99.82637120000001,สุโขทัย
37193771,13,เชียงใหม่,18.788343899999997,98.9853008,เชียงใหม่
37193771,13,เชียงราย,19.907165600000006,99.830955,เชียงราย
37150758,14,บ้านรักไทย,16.7383527,100.641124,แม่ฮ่องสอน
37150758,14,แม่ฮ่องสอน,19.3020296,97.9654368,แม่ฮ่องสอน
37150758,14,ปางอุ๋ง,19.498392000000006,97.9092037,แม่ฮ่องสอน
37150758,14,บ้านรักไทย,16.7383527,100.641124,แม่ฮ่องสอน
37150758,14,ปาย,19.358219100000003,98.4404863,แม่ฮ่องสอน
37150758,14,เชียงใหม่,18.788343899999997,98.9853008,เชียงใหม่
37150758,14,เชียงดาว,19.3667884,98.9648087,เชียงใหม่
37150758,14,แม่แตง,19.2102028,98.8803925,เชียงใหม่
37150758,14,บ้านรักไทย,16.7383527,100.641124,แม่ฮ่องสอน
37150758,14,ประเทศพม่า,21.916221,95.955974,
37150758,14,แม่ฮ่องสอน,19.3020296,97.9654368,แม่ฮ่องสอน
37150758,14,ปางอุ๋ง,19.498392000000006,97.9092037,แม่ฮ่องสอน
37150758,14,หมู่บ้านรักไทย,19.5850467,97.9424827,แม่ฮ่องสอน
37150758,14,บ้านรักไทย,16.7383527,100.641124,แม่ฮ่องสอน
37110307,15,เมืองไทย,13.786477,100.5746,กรุงเทพมหานคร
37046486,16,ไทย,15.870032,100.992541,
37046486,16,อิมแพ็ค เมืองทองธานี,13.912949,100.5476696,นนทบุรี
37056768,17,ออสเตรเลีย,-25.274398,133.775136,
37056768,17,ประเทศไทย,15.870032,100.992541,
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,กรุงเทพ,13.7563309,100.5017651,กรุงเทพมหานคร
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,ศูนย์การประชุมแห่งชาติสิริกิติ์,13.7240492,100.55880479999999,กรุงเทพมหานคร
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,กรุงเทพ,13.7563309,100.5017651,กรุงเทพมหานคร
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,อนุสาวรีย์พ่อขุนเม็งรายพ่อขุนสร้างเมืองเชียงราย,19.910435600000003,99.8403278,เชียงราย
37056768,17,ดอยทอง,19.9141917,99.8230212,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,วัดร่องขุ่น,19.8242236,99.76322270000001,เชียงราย
37056768,17,วัดขาว,18.785636899999997,98.991478,เชียงใหม่
37056768,17,วัดร่องขุ่น,19.8242236,99.76322270000001,เชียงราย
37056768,17,สิงห์ปาร์ค,19.8530809,99.7430214,เชียงราย
37056768,17,สิงค์ปาร์ค,19.8530809,99.7430214,เชียงราย
37056768,17,ซานแปง,37.8970199,-122.58111770000001,
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,ไร่ชาฉุยฟง,20.199807,99.8164408,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,สามเหลี่ยมทองคำ,20.352905399999997,100.0829541,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,วัดพระแก้ว,13.7516435,100.4927041,กรุงเทพมหานคร
37056768,17,พม่า,21.916221,95.955974,
37056768,17,พม่า,21.916221,95.955974,
37056768,17,วัดห้วยปลากั้ง,19.9498282,99.80641170000001,เชียงราย
37056768,17,วัดห้วยปลากั้ง,19.9498282,99.80641170000001,เชียงราย
37056768,17,เจ้าแม่กวนอิมสีขาว,13.8099342,100.59432729999999,กรุงเทพมหานคร
37056768,17,วัดร่องเสือเต้น,19.9233711,99.8417417,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,พระตำหนักดอยตุง,20.2871919,99.8095193,เชียงราย
37056768,17,ดอยตุง,20.326111100000002,99.8344444,เชียงราย
37056768,17,พระตำหนักดอยตุง,20.2871919,99.8095193,เชียงราย
37056768,17,เมืองหนาว,16.9098241,101.10929200000001,เพชรบูรณ์
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37056768,17,เชียงราย,19.907165600000006,99.830955,เชียงราย
37090333,18,ปางอุ๋ง,19.498392000000006,97.9092037,แม่ฮ่องสอน
37090333,18,ปางอุ๋ง,19.498392000000006,97.9092037,แม่ฮ่องสอน
37090333,18,ปางอุ๋ง,19.498392000000006,97.9092037,แม่ฮ่องสอน
37068914,19,นาเฮียใช้ ต.บ้านโพธิ์ อ.เมือง จ.สุพรรณบุรี,14.495680300000002,100.05755009999999,สุพรรณบุรี
37097958,20,จังหวัดพระนครศรีอยุธยา,14.3532128,100.56895990000001,พระนครศรีอยุธยา
37097958,20,อุทยานประวัติศาสตร์พระนครศรีอยุธยา,14.3505156,100.55695490000001,พระนครศรีอยุธยา
37097958,20,เกาะเมือง,37.860909,-122.4325682,
37097958,20,สะพานปรีดี,14.3521184,100.5815077,พระนครศรีอยุธยา
37097958,20,ศาลากลางจังหวัดหลังเก่า,13.842282,100.49219709999998,นนทบุรี
37097958,20,ศาลหลักเมือง,13.7527513,100.4939412,กรุงเทพมหานคร
37097958,20,คุ้มขุนแผน,14.4871122,100.11676899999999,สุพรรณบุรี
37097958,20,วิหารพระมงคลบพิตร,14.354922199999995,100.55774720000001,พระนครศรีอยุธยา
37097958,20,วัดพระศรีสรรเพ็ชญ์,14.3557592,100.5582385,พระนครศรีอยุธยา
37097958,20,วัดพระราม,14.354165099999998,100.5617828,พระนครศรีอยุธยา
37097958,20,ตลาดย้อนยุค,14.8007415,100.32226340000001,สิงห์บุรี
37097958,20,ถนนคนเดิน ถนนกินเส้น,17.8968414,101.65916800000001,เลย
37032964,21,ไทย,15.870032,100.992541,
37032964,21,เกาหลี,37.66399759999999,127.9784585,
37032964,21,อเมริกา,37.09024,-95.712891,
37032964,21,ญี่ปุ่น,36.204824,138.252924,
37032964,21,เกาหลี,37.66399759999999,127.9784585,
37048572,22,เดอะไนท์ พระราม9,13.741272400000001,100.6251459,กรุงเทพมหานคร
37046013,23,เกาะช้าง,12.0479159,102.3234816,ตราด
37083162,25,มหาสารคาม,16.0132015,103.16151690000001,มหาสารคาม
37083162,25,กันทรวิชัย,16.2795768,103.2432632,มหาสารคาม
37083162,25,เชียงยืน,16.42967,103.0587399,มหาสารคาม
37083162,25,บ้านหนองซอน,16.3456577,103.1255561,มหาสารคาม
37083162,25,ลาว,19.856270000000002,102.495496,
37083162,25,วัดป่าบ้านหนองซอน,16.3489419,103.1148545,มหาสารคาม
37083162,25,ประเทศลาว,19.856270000000002,102.495496,
37083162,25,พิษณุโลก,17.0363855,100.58351400000001,พิษณุโลก
37083162,25,จ.มหาสารคาม,16.0132015,103.16151690000001,มหาสารคาม
37083162,25,มหาสารคาม,16.0132015,103.16151690000001,มหาสารคาม
37010980,26,จังหวัดอุบลราชธานี,15.228686100000001,104.85642170000001,อุบลราชธานี
37010980,26,ประเทศไทย,15.870032,100.992541,
37010980,26,Palio เขาใหญ่,14.538115,101.40001099999999,นครราชสีมา
37019382,27,พัทยา,12.923555699999998,100.8824551,ชลบุรี
37019382,27,เชียงคาน เวียงจันทร์,17.775257699999994,101.68721550000001,เลย
37019382,27,คำชะโนด,17.7447363,103.3607225,อุดรธานี
37019382,27,เชียงคาน,17.8333696,101.75238540000001,เลย
37019382,27,เชียงคาน,17.8333696,101.75238540000001,เลย
37019382,27,ริมโขง,17.8839649,102.74376009999999,หนองคาย
37019382,27,วัดผาตากเสื้อ,18.0363977,102.30463459999999,หนองคาย
37019382,27,หนองคาย,17.8782803,102.7412638,หนองคาย
37019382,27,เวียงจันทร์,17.975705800000004,102.6331035,
37019382,27,คำชะโนด,17.7447363,103.3607225,อุดรธานี
